v,vw,o,c,h,l,t,n
323734.0,15.0084,14.79,15.3,15.36,14.7,1692936000000,3457
364071.0,15.3266,15.48,15.3,15.52,14.905,1693195200000,2822
615430.0,15.7799,15.39,16.14,16.46,15.25,1693281600000,4891
189956.0,16.7488,16.13,16.85,17.08,15.26,1693368000000,3515
251722.0,16.5797,16.85,16.53,17.1,16.235,1693454400000,1353
56031.0,16.4979,16.72,16.38,16.78,16.35,1693540800000,1100
87038.0,15.6691,16.27,15.56,16.35,15.38,1693886400000,1854
56913.0,15.5296,15.39,15.59,15.8,15.39,1693972800000,2001
265600.0,15.3157,15.35,15.72,15.82,14.795,1694059200000,2146
98369.0,15.3041,15.9,15.23,15.9,15.12,1694145600000,1563
56153.0,15.5608,15.41,15.65,15.77,15.11,1694404800000,1208
76514.0,15.9542,15.65,16.1,16.2699,15.515,1694491200000,1188
74551.0,16.1714,15.94,16.14,16.305,15.94,1694577600000,1338
78453.0,15.7826,16.33,15.56,16.76,15.45,1694664000000,1891
133400.0,15.05,15.54,15.03,15.54,14.86,1694750400000,1511
61440.0,14.856,14.99,14.76,15.05,14.69,1695009600000,1122
109020.0,14.4925,14.71,14.45,14.91,14.245,1695096000000,1926
165254.0,14.6987,14.45,14.75,15.0,14.26,1695182400000,3098
138005.0,14.746,14.65,14.59,15.16,14.48,1695268800000,2042
124913.0,14.8291,14.59,14.67,15.64,14.53,1695355200000,2482
123566.0,14.8743,14.905,15.04,15.145,14.55,1695614400000,1916
107392.0,14.8443,15.0,14.64,15.1059,14.4,1695700800000,1388
91968.0,14.501,14.71,14.72,14.79,14.27,1695787200000,1378
49730.0,14.6432,14.76,14.81,14.845,14.34,1695873600000,814
73028.0,14.7594,15.01,14.75,15.01,14.67,1695960000000,955
92130.0,14.4821,15.68,14.51,15.68,14.26,1696219200000,1238
165437.0,14.4122,14.5,14.35,14.8,14.1,1696305600000,2971
142639.0,14.5646,14.39,14.74,14.96,14.11,1696392000000,2677
51832.0,14.5798,14.74,14.66,15.0,14.335,1696478400000,1161
38945.0,14.6577,14.51,14.6,15.26,14.21,1696564800000,1045
31077.0,14.4534,14.6,14.41,15.01,14.2,1696824000000,617
111898.0,15.0973,14.46,15.09,15.77,14.2,1696910400000,1653
